,year,rank,name,sector,industry,revenues,revchange,profits,prftchange,assets,employees,hqcity,hqstate,newcomer,profitable,ceowoman,jobgrowth,permalink
249,2019,250.0,Sinomach,Industrials,Industrial Machinery,45424.0,6.5,487.8,3.4,57450.7,147099,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/sinomach/
250,2019,251.0,Aluminum Corp. of China,Materials,Metals,45383.8,-2.8,112.7,,93408.3,124965,Beijing,,no,yes,no,yes,https://fortune.com/global500/2019/aluminum-corp-of-china/
251,2019,252.0,SABIC,Chemicals,Chemicals,45096.4,12.9,5738.3,16.8,85231.2,33000,Riyadh,,no,yes,no,no,https://fortune.com/global500/2019/sabic/
252,2019,253.0,Volvo,Motor Vehicles & Parts,Motor Vehicles and Parts,44957.0,14.8,2863.9,16.6,53558.6,98652,Göteborg,,no,yes,no,yes,https://fortune.com/global500/2019/volvo/
253,2019,254.0,China Vanke,Financials,Real estate,44912.6,27.9,5105.7,23.0,222652.2,104300,Shenzhen,,no,yes,no,yes,https://fortune.com/global500/2019/china-vanke/
254,2019,255.0,Sberbank,Financials,Banks: Commercial and Savings,44898.4,-9.7,13268.5,3.1,450270.0,293752,Moscow,,no,yes,no,no,https://fortune.com/global500/2019/sberbank/
255,2019,256.0,Royal Bank of Canada,Financials,Banks: Commercial and Savings,44609.3,15.7,9635.8,10.3,1016475.5,81870,"Toronto, Ontario",,no,yes,no,yes,https://fortune.com/global500/2019/royal-bank-of-canada/
256,2019,257.0,American Airlines Group,Transportation,Airlines,44541.0,5.5,1412.0,-26.4,60580.0,128900,Fort Worth,Texas,no,yes,no,yes,https://fortune.com/global500/2019/american-airlines-group/
257,2019,258.0,Wilmar International,"Food, Beverages & Tobacco",Food Production,44497.7,1.5,1128.0,-7.5,45679.9,90000,Singapore,,no,yes,no,no,https://fortune.com/global500/2019/wilmar-international/
258,2019,259.0,Pegatron,Technology,"Electronics, Electrical Equip.",44453.3,13.3,368.7,-23.6,19011.9,156477,Taipei,,no,yes,no,yes,https://fortune.com/global500/2019/pegatron/
259,2019,260.0,Delta Air Lines,Transportation,Airlines,44438.0,7.7,3935.0,10.0,60266.0,88680,Atlanta,Georgia,no,yes,no,yes,https://fortune.com/global500/2019/delta-air-lines/
260,2019,261.0,Hanwha,Financials,"Insurance: Life, Health (stock)",44303.0,-0.6,425.8,18.7,151966.1,58070,Seoul,,no,yes,no,yes,https://fortune.com/global500/2019/hanwha/
261,2019,262.0,China United Network Communications,Telecommunications,Telecommunications,43974.4,8.1,616.9,879.1,78908.5,246299,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/china-united-network-communications/
262,2019,263.0,Shaanxi Yanchang Petroleum (Group),Energy,"Mining, Crude-Oil Production",43858.1,12.8,306.5,83.7,53958.1,136016,Xi'an,,no,yes,no,yes,https://fortune.com/global500/2019/shaanxi-yanchang-petroleum-group/
263,2019,264.0,Charter Communications,Telecommunications,Telecommunications,43634.0,4.9,1230.0,-87.6,146130.0,98000,Stamford,Connecticut,no,yes,no,yes,https://fortune.com/global500/2019/charter-communications/
264,2019,265.0,Tata Motors,Motor Vehicles & Parts,Motor Vehicles and Parts,43599.2,-4.9,-4122.0,-395.6,44349.0,81090,Mumbai,,no,no,no,no,https://fortune.com/global500/2019/tata-motors/
265,2019,266.0,ZF Friedrichshafen,Motor Vehicles & Parts,Motor Vehicles and Parts,43582.4,6.1,1064.5,-12.9,30897.6,148969,Friedrichshafen,,no,yes,no,yes,https://fortune.com/global500/2019/zf-friedrichshafen/
266,2019,267.0,Metro,Food & Drug Stores,Food and Drug Stores,43466.5,6.1,409.3,14.2,17702.1,132293,Düsseldorf,,no,yes,no,no,https://fortune.com/global500/2019/metro/
267,2019,268.0,New York Life Insurance,Financials,"Insurance: Life, Health (Mutual)",43425.3,2.7,880.0,-52.9,311449.3,11388,New York,New York,no,yes,no,yes,https://fortune.com/global500/2019/new-york-life-insurance/
268,2019,269.0,Banco do Brasil,Financials,Banks: Commercial and Savings,43332.9,-21.6,3782.9,13.6,360361.1,96889,Brasilia,,no,yes,no,no,https://fortune.com/global500/2019/banco-do-brasil/
269,2019,270.0,American Express,Financials,Diversified Financials,43281.0,21.6,6921.0,153.0,188602.0,59000,New York,New York,no,yes,no,yes,https://fortune.com/global500/2019/american-express/
270,2019,271.0,Nationwide,Financials,Insurance: Property and Casualty (Mutual),43270.0,-1.5,512.6,107.9,214141.9,30472,Columbus,Ohio,no,yes,no,no,https://fortune.com/global500/2019/nationwide/
271,2019,272.0,ACS,Engineering & Construction,"Engineering, Construction",43263.2,10.0,1079.9,19.5,39199.6,195461,Madrid,,no,yes,no,yes,https://fortune.com/global500/2019/acs/
272,2019,273.0,Shandong Weiqiao Pioneering Group,Industrials,Textiles,43008.4,-19.2,852.6,-32.9,35359.2,106044,Shandong,,no,yes,no,no,https://fortune.com/global500/2019/shandong-weiqiao-pioneering-group/
273,2019,274.0,UBS Group,Financials,Banks: Commercial and Savings,42960.0,7.6,4516.0,322.1,958489.0,66888,Zurich,,no,yes,no,yes,https://fortune.com/global500/2019/ubs-group/
274,2019,275.0,Bharat Petroleum,Energy,Petroleum Refining,42935.6,16.5,1115.7,-20.2,19768.3,12865,Mumbai,,no,yes,no,no,https://fortune.com/global500/2019/bharat-petroleum/
275,2019,276.0,Best Buy,Retailing,Specialty Retailers,42879.0,1.7,1464.0,46.4,12901.0,125000,Richfield,Minnesota,no,yes,yes,no,https://fortune.com/global500/2019/best-buy/
276,2019,277.0,Xiamen C&#038;D,Wholesalers,Trading,42726.3,31.1,631.3,106.9,36868.0,24016,Xiamen,,no,yes,no,yes,https://fortune.com/global500/2019/xiamen-cd/
277,2019,278.0,Liberty Mutual Insurance Group,Financials,Insurance: Property and Casualty (Stock),42685.0,-0.0,2160.0,12605.9,125989.0,50000,Boston,Massachusetts,no,yes,no,no,https://fortune.com/global500/2019/liberty-mutual-insurance-group/
278,2019,279.0,China COSCO Shipping,Transportation,Shipping,42607.7,22.9,1554.5,10.7,117702.0,111397,Shanghai,,no,yes,no,yes,https://fortune.com/global500/2019/china-cosco-shipping/
279,2019,280.0,Jardine Matheson,Motor Vehicles & Parts,Motor Vehicles and Parts,42527.0,7.8,1732.0,-54.2,86258.0,469000,Hong Kong,,no,yes,no,yes,https://fortune.com/global500/2019/jardine-matheson/
280,2019,281.0,Shaanxi Coal &#038; Chemical Industry,Energy,"Mining, Crude-Oil Production",42418.8,10.2,90.8,23.3,72966.0,120095,Xi'an,,no,yes,no,yes,https://fortune.com/global500/2019/shaanxi-coal-chemical-industry/
281,2019,282.0,Talanx,Financials,Insurance: Property and Casualty (Stock),42390.5,9.8,829.7,9.5,186170.7,20780,Hanover,,no,yes,no,yes,https://fortune.com/global500/2019/talanx/
282,2019,283.0,China National Aviation Fuel Group,Wholesalers,Trading,42370.9,32.6,476.2,18.6,8054.1,13181,Beijing,,no,yes,no,yes,https://fortune.com/global500/2019/china-national-aviation-fuel-group/
283,2019,284.0,Lufthansa Group,Transportation,Airlines,42302.0,5.5,2552.7,-4.2,43677.5,115882,Cologne,,no,yes,no,yes,https://fortune.com/global500/2019/lufthansa-group/
284,2019,285.0,Merck,Health Care,Pharmaceuticals,42294.0,5.4,6220.0,159.8,82637.0,69000,Kenilworth,New Jersey,no,yes,no,no,https://fortune.com/global500/2019/merck/
285,2019,286.0,China Huaneng Group,Energy,Energy,42280.9,8.8,8.9,-95.9,156327.2,136031,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/china-huaneng-group/
286,2019,287.0,Bouygues,Engineering & Construction,"Engineering, Construction",42179.2,13.2,1547.2,26.5,43084.2,129275,Paris,,no,yes,no,yes,https://fortune.com/global500/2019/bouygues/
287,2019,288.0,Sanofi,Health Care,Pharmaceuticals,42104.9,3.2,5081.8,-46.5,127339.3,104226,Paris,,no,yes,no,no,https://fortune.com/global500/2019/sanofi/
288,2019,289.0,China Everbright Group,Financials,Banks: Commercial and Savings,41879.7,16.9,1890.8,-0.2,696969.9,70000,Beijing,,no,yes,no,yes,https://fortune.com/global500/2019/china-everbright-group/
289,2019,290.0,Honeywell International,Industrials,"Electronics, Electrical Equip.",41802.0,3.1,6765.0,308.8,57773.0,114000,Morris Plains,New Jersey,no,yes,no,no,https://fortune.com/global500/2019/honeywell-international/
290,2019,291.0,Xiamen ITG Holding Group,Wholesalers,Trading,41437.5,25.9,62.8,-41.0,15123.3,23159,Xiamen,,no,yes,no,yes,https://fortune.com/global500/2019/xiamen-itg-holding-group/
291,2019,292.0,Iberdrola,Energy,Utilities,41395.4,17.5,3557.1,12.5,129202.3,33216,Bilbao,,no,yes,no,no,https://fortune.com/global500/2019/iberdrola/
292,2019,293.0,United Airlines Holdings,Transportation,Airlines,41303.0,9.5,2129.0,-0.1,44792.0,92000,Chicago,Illinois,no,yes,no,yes,https://fortune.com/global500/2019/united-continental-holdings/
293,2019,294.0,Maersk Group,Transportation,Shipping,41256.0,10.0,3169.0,,56636.0,84404,Copenhagen,,no,yes,no,no,https://fortune.com/global500/2019/maersk-group/
294,2019,295.0,Toronto-Dominion Bank,Financials,Banks: Commercial and Savings,41198.7,19.4,8751.5,10.1,1016604.2,84383,"Toronto, Ontario",,no,yes,no,yes,https://fortune.com/global500/2019/toronto-dominion-bank/
295,2019,296.0,GlaxoSmithKline,Health Care,Pharmaceuticals,41108.5,5.8,4832.3,145.0,73941.2,95490,Brentford,,no,yes,yes,no,https://fortune.com/global500/2019/glaxosmithkline/
296,2019,297.0,TIAA,Financials,"Insurance: Life, Health (Mutual)",41052.1,14.0,1560.5,48.7,568190.2,17643,New York,New York,no,yes,no,yes,https://fortune.com/global500/2019/tiaa/
297,2019,298.0,Accenture,Technology,Information Technology Services,40993.0,11.5,4059.9,17.8,24449.1,459000,Dublin,,no,yes,no,yes,https://fortune.com/global500/2019/accenture/
298,2019,299.0,Magna International,Motor Vehicles & Parts,Motor Vehicles and Parts,40827.0,4.8,2296.0,4.1,25945.0,174000,"Aurora, Ontario",,no,yes,no,yes,https://fortune.com/global500/2019/magna-international/
299,2019,300.0,Mitsubishi Electric,Industrials,"Electronics, Electrical Equip.",40766.1,1.9,2044.2,-16.7,39362.2,145817,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/mitsubishi-electric/
300,2019,301.0,Cedar Holdings Group,Wholesalers,Trading,40640.8,24.2,844.7,-20.9,20932.8,31547,Guangzhou,,no,yes,no,yes,https://fortune.com/global500/2019/cedar-holdings-group/
301,2019,302.0,Louis Dreyfus,"Food, Beverages & Tobacco",Food Production,40571.0,-26.8,355.0,12.0,18440.0,16785,Rotterdam,,no,yes,no,no,https://fortune.com/global500/2019/louis-dreyfus/
302,2019,303.0,Rio Tinto Group,Energy,"Mining, Crude-Oil Production",40522.0,1.2,13638.0,55.6,90949.0,47458,London,,no,yes,no,yes,https://fortune.com/global500/2019/rio-tinto-group/
303,2019,304.0,Edeka Zentrale,Wholesalers,Wholesalers: Food and Grocery,40454.2,9.0,380.0,10.1,8322.9,376000,Hamburg,,no,yes,no,yes,https://fortune.com/global500/2019/edeka-zentrale/
304,2019,305.0,Caixa Econômica Federal,Financials,Banks: Commercial and Savings,40240.5,-26.1,2833.3,-27.7,326182.5,84952,Brasilia,,yes,yes,no,no,https://fortune.com/global500/2019/caixa-economica-federal/
305,2019,306.0,Tyson Foods,"Food, Beverages & Tobacco",Food Production,40052.0,4.7,3024.0,70.5,29109.0,121000,Springdale,Arkansas,no,yes,no,no,https://fortune.com/global500/2019/tyson-foods/
306,2019,307.0,Oracle,Technology,Computer Software,39831.0,5.6,3825.0,-59.0,137264.0,137000,Redwood City,California,no,yes,yes,no,https://fortune.com/global500/2019/oracle/
307,2019,308.0,Allstate,Financials,Insurance: Property and Casualty (Stock),39815.0,3.4,2252.0,-29.4,112249.0,45420,Northbrook,Illinois,no,yes,no,yes,https://fortune.com/global500/2019/allstate/
308,2019,309.0,World Fuel Services,Energy,Energy,39750.3,18.0,127.7,,5676.9,5000,Miami,Florida,no,yes,no,no,https://fortune.com/global500/2019/world-fuel-services/
309,2019,310.0,ING Group,Financials,Banks: Commercial and Savings,39598.2,-29.7,5618.8,-8.8,1011101.2,53768,Amsterdam,,no,yes,no,no,https://fortune.com/global500/2019/ing-group/
310,2019,311.0,Centrica,Energy,Utilities,39594.7,9.7,244.1,-43.1,26177.3,31780,Windsor,,no,yes,no,no,https://fortune.com/global500/2019/centrica/
311,2019,312.0,Midea Group,Industrials,"Electronics, Electrical Equip.",39581.6,10.6,3058.5,19.6,38408.5,114765,Foshan,,no,yes,no,yes,https://fortune.com/global500/2019/midea-group/
312,2019,313.0,Fresenius,Health Care,Health Care: Medical Facilities,39571.0,3.6,2392.2,17.0,64811.5,276750,Bad Homburg,,no,yes,no,yes,https://fortune.com/global500/2019/fresenius/
313,2019,314.0,Massachusetts Mutual Life Insurance,Financials,"Insurance: Life, Health (Mutual)",39267.2,17.2,397.9,-22.4,265812.6,9844,Springfield,Massachusetts,no,yes,no,no,https://fortune.com/global500/2019/massachusetts-mutual-life-insurance/
314,2019,315.0,Intesa Sanpaolo,Financials,Banks: Commercial and Savings,39050.6,9.2,4779.7,-42.0,900365.1,92117,Turin,,no,yes,no,no,https://fortune.com/global500/2019/intesa-sanpaolo/
315,2019,316.0,LyondellBasell Industries,Chemicals,Chemicals,39004.0,13.1,4688.0,-3.9,28278.0,19450,Rotterdam,,no,yes,no,yes,https://fortune.com/global500/2019/lyondellbasell-industries/
316,2019,317.0,TJX,Retailing,Specialty Retailers,38972.9,8.7,3059.8,17.3,14326.0,270000,Framingham,Massachusetts,no,yes,no,yes,https://fortune.com/global500/2019/tjx/
317,2019,318.0,Yankuang Group,Energy,"Mining, Crude-Oil Production",38887.3,31.9,-258.0,,44774.8,104668,Zoucheng,,no,no,no,no,https://fortune.com/global500/2019/yankuang-group/
318,2019,319.0,ConocoPhillips,Energy,"Mining, Crude-Oil Production",38727.0,18.9,6257.0,,69980.0,10800,Houston,Texas,no,yes,no,no,https://fortune.com/global500/2019/conocophillips/
319,2019,320.0,Barclays,Financials,Banks: Commercial and Savings,38278.3,10.9,2862.3,,1443122.6,83500,London,,no,yes,no,yes,https://fortune.com/global500/2019/barclays/
320,2019,321.0,J. Sainsbury,Food & Drug Stores,Food and Drug Stores,38064.0,0.9,287.4,-29.8,30669.2,116400,London,,no,yes,no,no,https://fortune.com/global500/2019/j-sainsbury/
321,2019,322.0,China Aerospace Science &#038; Industry,Aerospace & Defense,Aerospace and Defense,37869.8,11.1,1846.4,14.9,47048.1,146346,Beijing,,no,yes,no,yes,https://fortune.com/global500/2019/china-aerospace-science-industry/
322,2019,323.0,China Aerospace Science &#038; Technology,Aerospace & Defense,Aerospace and Defense,37727.6,10.1,2463.7,10.7,63496.8,179788,Beijing,,no,yes,no,yes,https://fortune.com/global500/2019/china-aerospace-science-technology/
323,2019,324.0,Meiji Yasuda Life Insurance,Financials,"Insurance: Life, Health (Mutual)",37722.9,1.5,2070.6,-13.4,380597.4,42950,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/meiji-yasuda-life-insurance/
324,2019,325.0,George Weston,Food & Drug Stores,Food and Drug Stores,37474.8,0.7,442.9,-24.3,32084.1,197000,"Toronto, Ontario",,no,yes,no,no,https://fortune.com/global500/2019/george-weston/
325,2019,326.0,SNCF Mobilités,Transportation,Railroads,37388.9,4.2,5313.1,314.9,48482.6,203865,St. Denis,,no,yes,no,yes,https://fortune.com/global500/2019/sncf-mobilites/
326,2019,327.0,Daiwa House Industry,Engineering & Construction,"Engineering, Construction",37371.2,9.1,2141.5,0.4,39161.8,44947,Osaka,,no,yes,no,yes,https://fortune.com/global500/2019/daiwa-house-industry/
327,2019,328.0,ABB,Industrials,Industrial Machinery,37360.0,8.9,2173.0,-1.8,44441.0,146600,Zurich,,no,yes,no,yes,https://fortune.com/global500/2019/abb/
328,2019,329.0,Deere,Industrials,Construction and Farm Machinery,37357.7,25.6,2368.4,9.7,70108.0,74413,Moline,Illinois,no,yes,no,yes,https://fortune.com/global500/2019/deere/
329,2019,330.0,Tech Data,Wholesalers,Wholesalers: Electronics and Office Equipment,37239.0,1.3,340.6,192.0,12986.6,14000,Clearwater,Florida,no,yes,no,no,https://fortune.com/global500/2019/tech-data/
330,2019,331.0,Power Corp. of Canada,Financials,"Insurance: Life, Health (stock)",37112.2,-6.0,1033.2,0.2,331211.9,30000,"Montreal, Quebec",,no,yes,no,no,https://fortune.com/global500/2019/power-corp-of-canada/
331,2019,332.0,Swiss Re,Financials,Insurance: Property and Casualty (Stock),37047.0,-12.8,462.0,16.1,207570.0,14943,Zurich,,no,yes,no,yes,https://fortune.com/global500/2019/swiss-re/
332,2019,333.0,Suning.com Group,Retailing,Specialty Retailers,37032.2,33.2,2014.8,223.3,29052.7,130455,Nanjing,,no,yes,no,yes,https://fortune.com/global500/2019/suning-commerce-group/
333,2019,334.0,Mitsubishi Heavy Industries,Industrials,Industrial Machinery,36783.5,-0.3,914.1,,46469.0,80744,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/mitsubishi-heavy-industries/
334,2019,335.0,SK Hynix,Technology,Semiconductors and Other Electronic Components,36763.1,38.0,14125.4,50.0,57056.9,33000,Gyeonggi,,no,yes,no,yes,https://fortune.com/global500/2019/sk-hynix/
335,2019,336.0,Vale,Energy,"Mining, Crude-Oil Production",36696.0,2.8,6860.0,24.6,88190.0,70270,Rio de Janeiro,,no,yes,no,no,https://fortune.com/global500/2019/vale/
336,2019,337.0,Enterprise Products Partners,Energy,Pipelines,36534.2,24.9,4172.4,49.1,56969.8,7000,Houston,Texas,no,yes,no,no,https://fortune.com/global500/2019/enterprise-products-partners/
337,2019,338.0,XMXYG,Wholesalers,Trading,36503.7,15.2,199.3,35.4,16891.8,10350,Xiamen,,no,yes,no,yes,https://fortune.com/global500/2019/xiamen-xiangyu-group/
338,2019,339.0,Aisin Seiki,Motor Vehicles & Parts,Motor Vehicles and Parts,36465.7,3.4,993.2,-18.2,33901.5,119732,Kariya,,no,yes,no,yes,https://fortune.com/global500/2019/aisin-seiki/
339,2019,340.0,Jiangsu Shagang Group,Materials,Metals,36440.9,11.9,1869.2,76.0,33173.7,31290,Zhangjiagang,,no,yes,no,no,https://fortune.com/global500/2019/jiangsu-shagang-group/
340,2019,341.0,Nike,Apparel,Apparel,36397.0,6.0,1933.0,-54.4,22536.0,73100,Beaverton,Oregon,no,yes,no,no,https://fortune.com/global500/2019/nike/
341,2019,342.0,Publix Super Markets,Food & Drug Stores,Food and Drug Stores,36395.7,4.5,2381.2,3.9,18982.5,202000,Lakeland,Florida,no,yes,no,yes,https://fortune.com/global500/2019/publix-super-markets/
342,2019,343.0,General Dynamics,Aerospace & Defense,Aerospace and Defense,36193.0,16.9,3345.0,14.9,45408.0,105600,Falls Church,Virginia,no,yes,yes,yes,https://fortune.com/global500/2019/general-dynamics/
343,2019,344.0,Exelon,Energy,Utilities,35985.0,7.3,2010.0,-46.7,119666.0,33383,Chicago,Illinois,no,yes,no,no,https://fortune.com/global500/2019/exelon/
344,2019,345.0,Canon,Technology,"Computers, Office Equipment",35796.9,-1.6,2289.5,6.1,44662.4,195056,Tokyo,,no,yes,no,no,https://fortune.com/global500/2019/canon/
345,2019,346.0,Enbridge,Energy,Pipelines,35785.0,4.6,2223.7,0.9,122221.0,12000,"Calgary, Alberta",,no,yes,no,no,https://fortune.com/global500/2019/enbridge/
346,2019,347.0,Jizhong Energy Group,Energy,"Mining, Crude-Oil Production",35721.3,7.6,-152.8,,33772.3,112859,Xingtai,,no,no,no,no,https://fortune.com/global500/2019/jizhong-energy-group/
347,2019,348.0,E.ON,Energy,Energy,35703.6,-16.6,3803.7,-14.0,62092.3,43302,Essen,,no,yes,no,yes,https://fortune.com/global500/2019/e-on/
348,2019,349.0,Fujitsu,Technology,Information Technology Services,35647.9,-3.6,943.1,-38.3,28055.0,132138,Tokyo,,no,yes,no,no,https://fortune.com/global500/2019/fujitsu/
349,2019,350.0,Mizuho Financial Group,Financials,Banks: Commercial and Savings,35406.3,10.2,870.9,-83.3,1814332.9,59132,Tokyo,,no,yes,no,no,https://fortune.com/global500/2019/mizuho-financial-group/
350,2019,351.0,Mitsubishi Chemical Holdings,Chemicals,Chemicals,35386.4,5.3,1529.0,-20.0,50352.5,72020,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/mitsubishi-chemical-holdings/
351,2019,352.0,CK Hutchison Holdings,Retailing,Specialty Retailers,35361.2,10.9,4976.3,10.5,157392.8,300000,Hong Kong,,no,yes,no,no,https://fortune.com/global500/2019/ck-hutchison-holdings/
352,2019,353.0,Lloyds Banking Group,Financials,Banks: Commercial and Savings,35251.9,-32.8,5737.9,17.1,1015661.3,64928,London,,no,yes,no,no,https://fortune.com/global500/2019/lloyds-banking-group/
353,2019,354.0,Idemitsu Kosan,Energy,Petroleum Refining,35091.0,18.5,734.6,-49.9,26116.4,9476,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/idemitsu-kosan/
354,2019,355.0,Poste Italiane,Financials,"Insurance: Life, Health (stock)",35071.1,-7.0,1651.1,112.6,238753.3,132388,Rome,,no,yes,no,no,https://fortune.com/global500/2019/poste-italiane/
355,2019,356.0,JFE Holdings,Materials,Metals,34937.4,6.7,1474.7,67.3,42551.7,62083,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/jfe-holdings/
356,2019,357.0,Suzuki Motor,Motor Vehicles & Parts,Motor Vehicles and Parts,34917.9,3.0,1612.3,-17.2,30739.8,67721,Hamamatsu,,no,yes,no,yes,https://fortune.com/global500/2019/suzuki-motor/
357,2019,358.0,Jiangxi Copper,Materials,Metals,34870.0,9.1,131.4,15.8,18618.3,23194,Guixi,,no,yes,no,no,https://fortune.com/global500/2019/jiangxi-copper/
358,2019,359.0,CRRC Group,Industrials,Industrial Machinery,34673.0,8.0,486.6,-28.7,58038.3,187959,Beijing,,yes,yes,no,no,https://fortune.com/global500/2019/crrc-group/
359,2019,360.0,Credit Suisse Group,Financials,Banks: Commercial and Savings,34284.2,7.5,2069.9,,780308.5,45680,Zurich,,no,yes,no,no,https://fortune.com/global500/2019/credit-suisse-group/
360,2019,361.0,Tsingshan Holding Group,Materials,Metals,34242.2,43.2,578.6,50.7,8522.6,56088,Wenzhou,,yes,yes,no,yes,https://fortune.com/global500/2019/tsingshan-holding-group/
361,2019,362.0,State Power Investment,Energy,Energy,34229.2,15.1,170.7,-14.0,157347.6,124678,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/state-power-investment/
362,2019,363.0,Taiwan Semiconductor Manufacturing,Technology,Semiconductors and Other Electronic Components,34218.2,6.5,12043.9,6.2,67999.5,48752,Hsinchu,,no,yes,no,yes,https://fortune.com/global500/2019/taiwan-semiconductor-manufacturing/
363,2019,364.0,China Energy Engineering Group,Engineering & Construction,"Engineering, Construction",34176.5,-2.5,432.6,16.4,57758.7,129929,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/china-energy-engineering-group/
364,2019,365.0,Quanta Computer,Technology,"Computers, Office Equipment",34102.6,1.6,501.5,6.2,21455.9,112421,Taoyuan,,no,yes,no,yes,https://fortune.com/global500/2019/quanta-computer/
365,2019,366.0,Plains GP Holdings,Energy,Pipelines,34055.0,29.9,334.0,,26830.0,4900,Houston,Texas,no,yes,no,yes,https://fortune.com/global500/2019/plains-gp-holdings/
366,2019,367.0,China South Industries Group,Aerospace & Defense,Aerospace and Defense,33895.8,-24.3,268.1,-63.7,48455.2,198932,Beijing,,no,yes,no,no,https://fortune.com/global500/2019/china-south-industries-group/
367,2019,368.0,Yango Longking Group,Financials,Diversified Financials,33394.8,30.4,613.6,35.6,51585.3,21849,Fuzhou,,no,yes,no,yes,https://fortune.com/global500/2019/yango-financial-holding/
368,2019,369.0,Jinchuan Group,Materials,Metals,33391.6,4.0,234.0,90.0,16925.3,27594,Jinchang City,,yes,yes,no,no,https://fortune.com/global500/2019/jinchuan-group/
369,2019,370.0,China Electronics Technology Group,Aerospace & Defense,Aerospace and Defense,33323.8,10.4,1755.2,-1.1,51672.9,179636,Beijing,,no,yes,no,yes,https://fortune.com/global500/2019/china-electronics-technology-group/
370,2019,371.0,Toshiba,Technology,"Electronics, Electrical Equip.",33312.8,-6.5,9138.8,25.9,38830.3,128697,Tokyo,,no,yes,no,no,https://fortune.com/global500/2019/toshiba/
371,2019,372.0,Prudential,Financials,"Insurance: Life, Health (stock)",33252.6,-70.2,4014.7,30.5,647708.5,23792,London,,no,yes,no,no,https://fortune.com/global500/2019/prudential/
372,2019,373.0,Commonwealth Bank of Australia,Financials,Banks: Commercial and Savings,33186.3,-2.1,7228.0,-3.4,720354.4,45753,Sydney,,no,yes,no,yes,https://fortune.com/global500/2019/commonwealth-bank-of-australia/
373,2019,374.0,Bridgestone,Motor Vehicles & Parts,Motor Vehicles and Parts,33062.9,1.7,2641.7,2.7,35220.6,143509,Tokyo,,no,yes,no,yes,https://fortune.com/global500/2019/bridgestone/
